rooms,distance,crime_rate,age,income,school_score,has_park,near_subway,city,house_price
6,11.322502224056871,0.2875694148160113,105,72.7240707083105,5.642402532435004,1,1,Beta,122.71596675971671
5,9.626033442378601,0.3568851846226105,5,42.232906260471125,6.472643398901908,0,1,Alpha,105.06155402034454
2,21.297734598944572,0.15743009650652287,64,53.88854574651371,5.9498928095122805,1,0,Alpha,65.34926454017052
6,7.165761275347634,0.16629923380229503,111,51.79605715213097,6.960815797363395,0,0,Alpha,106.56200124877535
5,15.53668640215805,0.3192778296264735,54,53.778592721666826,7.242582527002385,0,1,Alpha,92.81330556650535
5,9.790614846244456,0.2485323263116638,78,43.13838395322211,10.0,0,1,Alpha,107.57244125743115
6,9.492951985310839,0.1591140453179774,44,66.5197051174365,4.378127202597081,1,1,Beta,117.87992426539971
5,12.88666044614575,0.37981130232026766,67,63.438502902014285,8.387513285565356,1,1,Beta,122.85077299866144
3,13.575962266162009,0.25718294983398127,40,65.48058276784806,7.556269866534288,0,1,Alpha,94.28577076129035
2,15.068062563813566,0.5558884527085548,50,52.41075332358477,5.957062909314815,0,1,Alpha,71.03440163281441
2,11.314606940540632,0.30025935501437523,95,79.36527390320654,6.733444204487832,1,1,Alpha,93.29660410479528
2,7.598414440968298,0.2515322981873272,99,62.81612198235428,6.247671010699829,1,1,Alpha,92.35806718226462
1,7.849415583263749,0.325173598772203,26,18.93269853690896,7.014697686596031,1,0,Alpha,46.90711517835613
5,12.038612763533399,0.2716637821280434,1,50.39829277997926,8.358745971052121,0,0,Beta,104.51952295835021
5,12.323599482430964,0.2017294917864942,114,59.14497095980151,4.812453082550391,0,1,Alpha,101.0767398245431
1,15.592203762785978,0.23664985118994875,2,74.47988821532331,8.78963880350588,1,0,Gamma,81.09684915049424
3,11.673721821674786,0.47220192635478625,63,55.48921593798097,6.420898101168111,1,0,Delta,76.65253386377341
6,14.240673061030954,0.44392929713339163,62,56.24871645588665,9.056133813832336,1,0,Beta,118.49943846133269
6,16.06708413913583,0.6516398060736744,76,50.05775607275406,7.524941416563843,0,0,Alpha,111.36675756812036
4,10.659202178124424,0.10906662270777429,36,69.98329996945314,8.67868487683074,0,1,Alpha,108.71312013412627
6,4.057765393637258,0.2379120033853555,16,53.28619194512238,7.741933328496923,0,0,Beta,117.12340695286676
2,5.28289165399768,0.23486480998573428,48,50.94824638265517,8.471744556911766,1,1,Delta,91.56746613849
6,4.248788527237951,0.333892400327891,116,48.867661151219785,7.027231925225797,1,0,Delta,103.44843735596854
6,16.366361524056398,0.22962807256538403,64,68.34872211807155,5.78100201918033,1,1,Gamma,112.42396729534319
4,6.610365620684236,0.221372205884792,54,52.00538010613685,7.89284249897402,0,1,Gamma,90.33870771239518
1,14.927366261649157,0.48180536866730084,6,34.86153834657058,7.9473451246622,1,0,Alpha,60.60516398748344
2,12.342927646255498,0.33515991903832754,111,69.33985135768674,9.896295695164941,0,1,Beta,90.3739797504501
4,16.86107650735619,0.1495957813325997,117,49.47995738133987,4.136891996709209,1,0,Beta,78.29556830772164
2,14.012375277951357,0.6707919784378648,7,65.3550409317808,6.673291006279525,1,1,Alpha,84.10361768670671
1,9.590518955146397,0.5477431699789774,81,65.60677731437737,8.441062423947947,1,0,Beta,72.5974598755911
2,9.199878198426926,0.2134450645972007,92,78.05410463077354,5.191897899362583,1,0,Beta,83.20627661410123
6,10.340670879784586,0.4959740110292691,12,75.66795628825776,6.632020605876748,1,1,Delta,118.04281149831603
3,10.701043807595429,0.1937671799496489,44,51.374555987105545,9.923924884457758,1,0,Alpha,97.50423119334151
4,7.877025315506334,0.5918033053863877,88,57.50423122358725,8.940502856452577,1,0,Alpha,100.77670854331478
3,9.86948680964538,0.26429252393594915,104,40.64390888569699,5.718154211056012,1,1,Alpha,76.02129774726058
5,16.43728024800958,0.1860563977994248,64,85.15998985706759,8.95476596262741,0,0,Alpha,123.63360028272567
1,3.1914467566973865,0.24078216413680653,36,66.62440822188276,8.615253694752399,1,0,Alpha,92.70791084136816
2,11.033952558107444,0.1902344115441841,82,80.9162808339469,8.044762524865407,0,0,Beta,89.60998817380589
4,6.37218877607698,0.337997695217867,40,55.21505725250243,7.4891633620119835,1,0,Delta,93.01201142864751
5,10.748148331219523,0.3345607305274578,88,29.26283359555857,7.28917275582735,0,1,Alpha,91.92630147318158
3,13.359423100832803,0.30773439534238517,2,82.97568986096086,5.734908644470508,0,1,Beta,102.1839343719707
5,9.769559278169236,0.21567788286557288,118,61.39676413156242,6.230991749747232,1,0,Alpha,102.71795728835318
5,13.091947679393607,0.03348528849112793,32,61.99777655329471,7.98417929082814,1,0,Alpha,113.11839034863117
4,3.6406423944632555,0.3184471885314942,15,60.8319474749545,7.1539967289181225,1,1,Alpha,110.01741497234615
5,14.427956450661892,0.09654552436874259,14,69.67011185217977,9.551217817903314,0,0,Beta,119.13250900017232
6,7.587483029407537,0.3487196450009201,119,67.9969992656353,6.489105388588142,1,0,Alpha,116.0695117553112
2,12.489632279169461,0.5936153334572668,112,36.14195173251126,3.5904270176146538,0,0,Alpha,59.352576987937624
3,10.729792383905878,0.35498894996541236,57,76.30340182698532,6.489139173765135,0,0,Beta,97.37509650826391
2,0.5,0.2384341858688254,92,52.06569387462855,7.347413035681608,1,1,Alpha,84.72261764313437
3,6.975743514119114,0.2703800918566528,24,52.99427930694482,7.495010855256108,0,1,Gamma,93.30549479029939
1,10.88203347174161,0.27808246401021725,112,85.91143114630748,7.0538773296967126,1,0,Alpha,94.69105453429685
5,16.2159043262765,0.21663421875086833,45,73.80837911821082,5.805756814201427,1,1,Beta,105.39374502747077
2,11.149073143614682,0.21218989032553753,71,54.927216705856495,9.055719983932706,0,0,Delta,85.42577910939502
6,11.03078351908296,0.17302181766577315,44,32.15411788889321,6.028644900241898,1,0,Alpha,92.7523107256975
5,4.349263641482456,0.6144039599110328,13,62.42455905894399,7.957204500817804,1,0,Alpha,112.25064873361424
3,15.724586786093962,0.298396552527029,107,68.07983732783089,6.557919901409486,0,1,Beta,87.01444079524639
3,17.22830798075246,0.5345996325661105,92,58.791967367307016,5.282230835761402,0,0,Beta,79.60880342721481
5,10.1143001724959,0.25923232139787533,63,41.309414108147465,8.94316559959623,0,1,Beta,101.91850154503636
3,9.120971807119536,0.3145225985427277,119,48.13968051971303,3.4438460724908704,0,0,Alpha,72.68625992168762
2,3.523801136761362,0.27192483633168607,8,41.17168341001491,5.76864082468613,0,1,Gamma,78.80669494108707
1,13.533284235825967,0.39760414985875886,52,63.23094799189664,7.569203926028482,0,1,Beta,76.6170002729117
4,20.809117302769685,0.4945937263291543,86,72.29125429813973,6.463445251942804,0,1,Alpha,103.90424288570406
4,12.868452299145966,0.34778276688130044,41,75.38098467128667,8.015631544412603,0,1,Beta,121.3990621503579
5,15.054814072612789,0.201032297614696,60,49.01658165426302,6.8244665908902835,0,0,Gamma,92.09418324415456
1,12.168349174832663,0.18862916219316905,22,63.525379248068326,6.330028191231332,1,0,Beta,63.18392135711136
1,6.059936453724978,0.8150566350803409,97,68.31104690696405,9.993788704313841,0,1,Beta,83.47512622692702
5,15.346690524079452,0.2546099264187257,32,52.33276292471413,6.657774663811752,1,0,Beta,93.55925955820754
5,5.061700402121123,0.25292524957034834,6,57.77238922574626,6.745103579633167,0,0,Beta,107.09325586374038
5,9.157340377347833,0.7254264753138947,21,91.8579957260624,5.449706056725628,1,1,Alpha,128.1045171146744
1,11.115406980010102,0.5785193367511886,103,63.07684520220159,5.91963655318826,0,0,Delta,57.83621711683779
4,13.53163864310663,0.4149085115124219,61,73.24438386013541,7.877634959629866,1,0,Alpha,102.20962696003805
6,11.663942661723855,0.2370135607217468,107,53.47748571380323,7.75822850202675,0,0,Gamma,103.45036756129036
5,11.54733800333365,1.236047211364084,62,60.626361621094105,6.9714468964012575,1,0,Beta,102.30293589880394
3,6.954047726284948,0.3812821116098602,1,34.28506636503621,5.988451377387113,0,0,Gamma,58.725841091183916
3,4.842514344158176,0.4181944710856489,96,59.62395273623134,7.931312604967886,1,1,Beta,102.18213182737176
3,10.245922673052846,0.2718068217942397,57,77.88416949036517,4.584294021360104,0,0,Gamma,90.88054954472304
1,7.159220891028407,0.12891726127687966,14,91.48347867673436,6.492644268246792,0,0,Beta,93.08814832584426
5,4.768857487722995,0.13521931826376796,15,77.94961541620245,6.61826580230992,1,1,Alpha,128.63568103122597
4,4.936214113992236,0.3844993867531221,9,70.30283923252148,5.78739566023096,1,1,Gamma,102.93264245868578
4,8.039486103307548,0.38102040764120004,64,60.79446501828476,7.187177116263751,1,0,Gamma,98.3818633942829
6,2.589684559303972,0.26080064014656,81,51.00046308957824,6.038620518544075,1,0,Beta,116.98599109740873
5,4.6101251886225105,0.14911905344468993,11,57.59592715262261,5.849465083604313,1,0,Delta,109.86664105240169
6,3.4594522837229897,0.12681896048280397,69,69.19254043018817,9.499623872518942,1,0,Gamma,131.05419642359126
1,10.729037855126654,0.2474095053967382,106,48.22285601527092,8.014473789411387,0,1,Delta,62.22239030589991
6,11.631936918073674,0.1257226788531087,108,73.9968752021455,8.657299837490111,1,1,Alpha,125.8027731415186
4,18.028563852731306,0.5165150778835103,22,45.238259628885096,7.05019548892186,0,0,Delta,83.66917378882552
3,4.009880803070469,0.6014564605833043,32,33.31134139329889,8.330012640177667,1,1,Gamma,85.02628683369032
4,7.281612164361349,1.6444738710907978,80,44.818514642228045,8.07374444221379,0,1,Delta,83.04732214937589
1,13.650445557291215,0.5101708910198824,91,35.01929050884095,8.67992607148806,0,0,Alpha,47.25181416409647
6,9.132904780044175,0.21103954143055262,78,39.41496359269439,10.0,0,0,Beta,101.74455238240624
4,8.692008245168802,0.17852993449989155,71,76.9820011446156,6.665305660809517,0,1,Gamma,97.26650335788855
1,16.836678813358212,0.037967040406349385,39,56.99772174132652,7.346342190432044,1,1,Gamma,77.56262391659658
6,8.646375361917089,0.21078144603484572,111,63.27870401957702,6.912254944145517,0,1,Alpha,118.5489977525133
3,5.375220522663973,0.2708515683654118,26,77.37170340634539,2.062576111200854,1,1,Alpha,95.90230827820561
1,4.732240160532242,0.5383127081405886,78,78.88652522863319,5.030217151117254,1,0,Delta,78.7471267525871
4,11.34277728925573,0.4347257493040505,109,52.43106506603463,7.012941487964131,1,1,Gamma,104.80125166638697
1,11.220966413623868,0.42870332226899416,77,79.92846963577865,7.874443494063833,1,0,Alpha,94.74820011030361
4,4.513190518855293,0.34238363252207754,5,65.76896638125903,6.181860849325954,1,1,Alpha,104.03643255238194
5,6.058414969094756,0.44777966724150386,24,60.04989866357215,8.578752435428036,1,1,Beta,115.75459356212882
1,12.138850551262449,0.7178892289088386,31,66.63148380666784,8.787290074167176,1,1,Alpha,79.47902297957917
5,12.309067090100564,0.1589880664570863,112,38.61560071101147,6.4118329875659565,0,0,Beta,78.1536815993554
4,7.427111665584043,0.22892056099289415,39,48.20848267865936,8.984970277858626,1,1,Gamma,100.44181782066633
2,12.488864807407936,0.13092653182203165,28,58.37786331445177,9.44436961947733,1,1,Alpha,103.69795693578514
2,12.287418349162245,0.7954845810881974,70,69.14561446899975,7.6425901062910615,0,0,Alpha,92.29974376645497
1,2.8676730051218255,0.6558136988268921,54,54.419534254953525,5.61901524817459,0,1,Gamma,69.87810178414473
2,8.75174499820516,0.47301437401611435,44,58.09021862921633,9.04973614156572,1,0,Alpha,87.04091646660237
2,11.660502364484488,0.1467344407110363,17,74.54151890959793,6.7652498565684285,1,1,Alpha,97.53680794790233
6,7.707697191344051,0.33412733441269876,14,81.17552435374097,6.466550482440073,1,1,Gamma,135.0378865520627
4,1.4442725241291718,0.26164056253581564,36,71.50699571039554,7.158849440255501,0,1,Gamma,103.04488688514687
2,8.867941114135515,0.3161609780662803,68,79.02633105683626,6.24371721835214,0,1,Beta,83.17210441733555
5,13.008372639765646,0.26904654684061075,3,53.93460241426507,8.49860272536192,1,0,Gamma,113.39120300345483
3,16.321622343252532,0.41146623934512266,87,55.403473807609146,8.086013634052964,0,1,Alpha,87.4467283968898
6,1.2368693549840355,0.23766244238141862,31,64.77530461006435,8.705082140445553,1,1,Alpha,141.33568440830817
5,20.45328538225708,0.5029534306618976,84,55.483915969807846,7.81250208425056,0,1,Gamma,95.56985689774284
6,5.491454675882925,0.3481356469575873,79,52.39305565945367,5.887467967245684,1,1,Beta,120.23590831097832
5,13.827883483204527,0.25262585890756695,59,84.78216500515529,6.7765141101120525,1,1,Alpha,120.49789526721484
1,14.936792282137562,0.2816438300981477,76,56.98228612920207,8.225531533083187,0,1,Beta,73.55560228575297
4,13.932069200535206,0.23122767528543464,37,45.50978806945766,6.430281769863719,1,1,Alpha,99.48239031347613
3,10.598473918241503,0.49082404709148625,23,67.31096328023379,10.0,1,1,Alpha,111.60513858910241
5,5.3543293492483075,0.25592299232611504,2,87.53692290064237,6.6607768808741845,1,1,Beta,128.26323077022613
1,12.506235151944285,0.35949113487192874,66,61.21213715998668,6.179054896319424,1,0,Gamma,73.95730446675937
3,7.139067292897957,0.23800996103819888,64,78.47059429444987,8.60846383830007,0,1,Alpha,105.56030639567996
5,0.5,0.12355595788513471,14,53.432284804120854,8.046832838392536,1,1,Alpha,111.68041223205262
4,21.31559453486509,0.5187478475357349,75,52.630288500659574,6.960903993949564,0,1,Alpha,89.01285556632214
1,12.832408087842676,0.15963330980539805,28,49.65268420343636,6.677658120142689,1,1,Alpha,79.12365097265149
5,17.272308513946157,0.45271005258140695,53,57.848843143871456,7.5971043501289035,0,1,Beta,104.86831458335071
3,6.35350877002223,0.3875508029226252,57,87.54520506024609,8.169745994206732,1,0,Gamma,103.99313987801634
5,15.870011293647597,0.11151233519954948,115,42.66757234072646,8.067799579975777,0,1,Gamma,95.35518581720383
4,16.359476632595985,0.17087739990260353,74,84.55858245263944,6.577672675711578,1,0,Gamma,109.60200660326437
4,16.2181980980047,0.22125035642068794,25,44.873286248135166,7.604678505827817,0,1,Gamma,83.0787423524357
3,9.91517466715139,0.18407153397084944,38,56.49282849738592,8.181532555016608,1,0,Gamma,78.17592537473575
3,5.190151825029603,0.1481926086482945,97,72.53687160678739,8.070958284737438,1,0,Beta,108.56656433464175
1,9.290748772545456,0.46956779518849706,15,69.45398674697199,2.6791290106069487,1,1,Gamma,77.37438211088029
4,1.1889235449335818,0.26087778423651126,86,64.23045240542572,5.753631102222181,0,1,Gamma,103.8860031874848
2,3.19195044238586,0.37961957277112374,49,35.25950935951208,5.9137883582458945,0,0,Delta,54.28093272976352
3,10.367755124601075,0.23263023216953654,108,65.43351187713853,6.677544532793383,1,0,Alpha,86.52934186445538
2,6.0344061369272755,0.36174965972839346,49,44.66452946653962,7.250721027890259,0,0,Beta,78.52707971753122
5,9.342212578180998,0.19191733629265223,111,98.53363689969372,8.29000815579441,0,0,Alpha,134.58961899682728
6,9.564000994394563,0.2964401117816353,20,56.798571982458945,7.864759380537462,0,0,Alpha,117.23907029322643
3,17.722908194073604,0.4270336241504527,29,62.830797997517045,6.822266284605193,1,1,Delta,84.72960026054366
3,15.190506279003781,0.3094507549765453,53,42.79947914256878,7.032399225158805,1,1,Beta,81.83343207652277
3,9.820509663348696,0.22894667990961007,110,52.81679827533062,9.462767930685072,1,1,Beta,90.91489711793314
1,14.835598136677373,0.15692302214679768,106,40.63436758280265,6.142130590396447,1,1,Alpha,60.349063593538226
5,6.88114742123863,0.3330641307183684,48,74.72299101438615,7.4262848739992835,0,1,Beta,113.97306389633071
6,8.65241190362052,0.37045151856760533,102,56.07041352408454,9.191698791204733,1,1,Alpha,122.75204866953783
4,13.640897240469586,0.25794325247274386,81,68.43991213893621,7.484293881111238,1,1,Beta,102.62614476354759
1,5.033357689716021,0.18983648197503256,117,49.731191522340495,4.139077885324614,1,1,Delta,68.07137596674953
3,8.884077086799099,0.41709128184531796,114,52.48286293380872,7.524898690604542,0,1,Gamma,87.04051562130049
1,4.716616559647823,1.335142817193939,98,79.3227097044591,6.457702672209926,0,0,Gamma,75.2812572658552
5,10.469889631311883,0.2512071987000457,71,45.42460083403027,6.841658328736302,0,1,Beta,105.65832779330901
5,16.530063022357734,0.36863203295411656,45,32.978339708706315,8.471419030271772,1,0,Alpha,85.85275739468788
3,6.991612443596111,0.3777343114345101,70,66.0936023993817,7.657347919969286,0,1,Gamma,96.94501730242139
3,10.903517983655316,0.06457816566126875,98,42.880001859956536,6.630341892752407,1,0,Beta,84.31900560527917
6,6.410712393454006,0.3244309375469451,9,53.408004077957926,8.248813326677748,0,0,Alpha,122.40591920380483
1,5.401804227038445,0.19712618517906252,45,73.67375072904208,7.6093895215514795,1,0,Beta,77.4294603264837
5,5.056601918633016,0.6912959810292486,72,47.72105362779601,7.147197384987733,0,0,Delta,99.0133757858246
6,15.819008325638414,0.2586210302042773,91,73.17675111273672,7.421411153427675,0,1,Gamma,122.1544924775914
3,19.449741882470377,0.18890302635905318,29,49.781618388229845,7.354360660889657,0,1,Gamma,84.66479972194757
5,11.932174821222302,0.26418660150206863,34,82.36018216803103,6.52466616073378,0,1,Alpha,108.94135035686054
5,7.134828123450649,0.3328499919416349,47,79.87654498756834,6.35725994935142,0,1,Gamma,113.49882813548145
6,12.819566537372747,0.21525253853081078,91,52.929068840488604,7.035225933563943,0,1,Beta,106.86406717487495
1,8.662705894627866,0.2918259641440487,45,56.80157762325962,5.664058060646466,1,1,Beta,71.92461199404053
5,13.205593390149492,0.13365466947464785,12,47.52096703517576,5.237562930926567,0,0,Beta,98.49022931302143
3,11.163974552797757,0.26311816052290327,116,63.00002974014198,8.821275363548791,0,1,Gamma,88.15844185017492
6,11.118816603420356,0.4796990867124998,45,77.23755738879751,6.6644303441490775,0,0,Alpha,128.04078443759485
6,12.429104237501136,0.98167337831067,76,38.29864771971256,6.966396902976162,0,1,Alpha,101.50588314431965
2,7.682025452091372,0.4602013907296068,47,73.76172667214705,6.810938370952079,1,0,Alpha,86.80391620767013
4,8.382528707548556,0.3545734773648323,87,40.14095003287935,7.032767992213097,0,1,Alpha,83.41091465659926
3,3.1150176397841847,0.6127854004078164,91,47.10419090606665,7.031795330653312,1,1,Gamma,84.39008309441614
4,8.232522234186163,0.5551400781469227,21,33.18444358659428,7.0911748787311595,0,1,Alpha,86.19370003223476
5,4.310669239740656,0.817344687445822,16,91.57418335634802,5.873075922328107,1,0,Alpha,133.8411344936677
4,9.421275203840233,0.5767153350433208,37,60.88052556742547,8.304832439962059,0,1,Beta,100.70551580183248
5,6.169476202454973,0.2806300152835335,11,63.67128997568518,6.031067347747742,1,0,Alpha,117.62725261727371
5,10.404937681285233,0.3517159348619799,105,49.85826662483386,8.448867255202986,0,0,Gamma,88.69678139654377
2,11.81295722566296,0.33537591330613764,114,76.00450000490686,4.313659795820783,1,1,Alpha,73.01720228464629
4,4.319509715740492,0.36105806890345465,15,28.452348732455683,5.513864937251882,1,1,Alpha,84.80216856554765
3,6.74688362301614,0.33966095618826403,35,60.39998145965092,8.388973315795017,0,0,Beta,95.75282969038066
3,6.2267523926584705,0.1883492590629255,114,93.10087118700905,6.792589983766694,1,1,Delta,108.65685615957523
1,12.98597370031377,0.08524877493650301,72,54.26918980835631,6.060570623891175,1,1,Alpha,67.48773908774164
2,16.8254481095473,0.20129029338993165,51,60.257213160989686,7.525243078812453,0,1,Alpha,83.39666459376785
3,13.406146461478926,0.08931188644947745,20,70.08349489989212,5.536264125337461,1,0,Beta,102.9825731662308
2,8.602324289203496,0.31372937254605776,47,47.82823988368491,7.107620801207113,1,0,Gamma,74.52070576539803
4,15.860025558544514,0.3020151289176959,41,60.34267744056713,3.8987857979278,1,0,Delta,81.00130706668874
2,3.943569054234917,0.11021252826191584,62,74.41492787381033,6.366694659956,1,0,Alpha,92.78523618626639
2,15.997432208512368,0.4551632652249074,78,62.91587298565455,6.090216872973447,0,1,Alpha,88.36430191172583
3,7.375143174792731,0.5066751810886632,53,65.5648058916235,7.755462543475591,0,1,Alpha,98.1972035958137
4,0.5,0.3190240055425794,26,54.75848384739444,8.226079811593992,0,1,Alpha,110.29887258545166
6,20.603218956339028,0.819221959609624,56,64.73401588432002,5.80363327908507,0,0,Gamma,106.61413833151217
4,16.312092297294246,0.9258892298082967,72,60.83648488599347,9.252475730632385,0,1,Gamma,100.18782487556757
3,5.872465091519571,0.14608065215395635,51,81.82597341539586,6.17115339315622,1,1,Gamma,102.03988905391088
2,10.67603459037264,0.5610322358403058,103,70.86591763863026,4.121706759473562,1,0,Beta,85.07749650994394
3,9.1420021909872,0.39239304615255083,84,56.344772701946695,3.66840804043819,0,0,Beta,81.52202397250092
6,10.408883213179728,0.38712480899907753,107,23.297812964591863,9.154545212904514,1,1,Delta,96.73250128720557
3,4.066854249835067,0.5276450424628775,33,70.7358323292842,6.8774487832980356,1,1,Alpha,110.9645248876741
2,7.274024069332825,0.19563576751836134,57,71.32898520584067,6.093740190731357,0,1,Alpha,88.50204665207393
4,11.871845130990476,0.21109997133111236,20,46.24638032871157,5.952942494174483,0,0,Alpha,86.6047046262028
5,10.8907846798223,0.18341512230235438,112,30.02447367184158,5.470896928805315,1,0,Gamma,79.10155437313387
6,14.79695404002651,0.19148583839854186,52,42.87289415980388,8.893127279926333,1,1,Beta,112.58630011549442
2,10.319001029708375,0.28390743117853917,98,73.89283140966745,6.882563731400226,0,1,Gamma,83.59906335591151
6,19.396886743592,0.12604774680241884,11,44.02827761786662,9.50629141029799,0,0,Gamma,102.79608101803899
6,7.137073771325411,0.16082532735821242,85,53.10712278374923,6.721396242490117,0,0,Gamma,100.88962340719904
3,11.037329567814174,0.4259288239663012,54,63.305910889757676,3.7095904997584688,0,0,Beta,80.41440556536342
3,2.334728416266132,0.2886392532875529,106,78.36551972603833,8.18220751809263,1,1,Alpha,111.42881057658883
2,4.987467484941821,0.3789969484704986,59,59.727642181165905,6.48452631002365,1,1,Alpha,88.96341868552543
2,15.314103843725478,0.09695034973466615,16,58.494190099293256,6.668091248601915,0,1,Beta,79.56828862244116
6,6.228788930085373,0.18818834930040432,94,51.767258811249505,9.194182715699604,0,1,Alpha,117.12591305085444
2,12.122700696005728,0.2158322935442325,84,84.45979182710022,6.631256867254255,0,1,Delta,88.9842961419325
3,9.752916570594405,0.3071315531945177,13,75.9892555615772,8.626790534331713,1,0,Gamma,93.1649713937478
6,5.821804169249714,0.2118725206225225,17,58.573148930032936,6.993011648264307,1,0,Alpha,126.00883158143891
5,8.607002903251361,0.5272548694541542,48,39.05131369044662,5.947226240164146,1,0,Beta,89.31610995066944
1,7.943065461413118,0.2908447469722262,84,48.14565729517289,7.710240685441118,1,1,Beta,71.56956342648051
1,8.05053652616825,0.30428469970527516,93,68.69222458731701,6.15904458431445,1,1,Beta,77.174897795932
2,13.014432843709772,0.3036507471117197,4,49.177834934693344,8.719612934319285,1,0,Delta,80.62994014617729
6,12.609378217666322,0.4606076281776898,41,73.38409429245839,8.34384111894064,0,0,Alpha,117.91454151853094
2,7.690297213491776,0.22696205652863785,112,65.42187801788718,7.087827468362624,1,1,Beta,91.90205009378609
2,6.371588784643116,0.5906310539952181,100,64.38977088220878,7.853855859642234,0,0,Beta,90.0231155350842
4,11.12934933807326,0.3969421057054448,7,69.80167164294345,7.790443105071425,1,0,Delta,111.07551904565953
3,9.599938352997613,0.3303581737646008,86,67.47881771681853,6.61413589742619,0,1,Alpha,101.05223955246623
1,14.113129849799122,0.30883191716698705,100,47.17233689929057,8.25320501271601,1,0,Beta,68.83340589551439
2,20.621174282453566,0.4115529385981008,5,55.112549548231705,6.681791778922206,0,0,Alpha,65.47366807460025
